Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00010
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/9/2017 7:04:04 PM;51;EIS;58:24:36.305;00:05:29.714;6;1;Pan_5pulse_EIS_0dC;3.54702;0.00000;-1.74000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.54819;71.23332;-23.96852;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05592;0.14049;75.15767;-18.59701;-10.00000;-10.00000;-7.93541;
6/9/2017 7:04:16 PM;51;EIS;58:24:48.146;00:05:41.555;6;1;Pan_5pulse_EIS_0dC;3.54702;0.00000;-1.74000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.54877;75.05552;-26.41493;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05882;0.13307;79.56808;-19.38894;-10.00000;-10.00000;-7.92420;
6/9/2017 7:04:27 PM;51;EIS;58:24:59.364;00:05:52.773;6;1;Pan_5pulse_EIS_0dC;3.54702;0.00000;-1.74000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.54290;79.46523;-29.45471;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06493;0.12566;84.74846;-20.33781;-10.00000;-10.00000;-7.92420;
6/9/2017 7:04:39 PM;51;EIS;58:25:11.292;00:06:04.701;6;1;Pan_5pulse_EIS_0dC;3.54702;0.00000;-1.74000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.54335;84.71455;-32.85052;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07221;0.11801;90.86094;-21.19524;-10.00000;-10.00000;-7.92420;
6/9/2017 7:04:51 PM;51;EIS;58:25:23.307;00:06:16.716;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.54897;91.24306;-36.38985;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08093;0.11004;98.23196;-21.74326;-10.00000;-10.00000;-7.92420;
6/9/2017 7:05:03 PM;51;EIS;58:25:34.849;00:06:28.258;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.53900;98.85561;-39.40021;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08321;0.10179;106.41808;-21.73041;-10.00000;-10.00000;-7.72245;
6/9/2017 7:05:14 PM;51;EIS;58:25:45.695;00:06:39.104;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.54907;107.27701;-41.30406;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08059;0.09400;114.95383;-21.05782;-10.00000;-10.00000;-7.92420;
6/9/2017 7:05:24 PM;51;EIS;58:25:55.987;00:06:49.396;6;1;Pan_5pulse_EIS_0dC;3.54702;0.00000;-1.74000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.54340;116.25297;-41.56642;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07380;0.08698;123.46060;-19.67458;-10.00000;-10.00000;-7.92420;
6/9/2017 7:05:38 PM;51;EIS;58:26:09.647;00:07:03.056;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.54294;126.51756;-39.79629;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07432;0.08100;132.62895;-17.46105;-10.00000;-10.00000;-7.93541;
6/9/2017 7:05:56 PM;51;EIS;58:26:27.583;00:07:20.992;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.54593;135.47805;-36.53634;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05799;0.07540;140.31823;-15.09273;-10.00000;-10.00000;-7.72245;
6/9/2017 7:06:18 PM;51;EIS;58:26:50.236;00:07:43.645;6;1;Pan_5pulse_EIS_0dC;3.54767;0.00000;-1.74000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.54606;143.02205;-32.53894;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04529;0.07126;146.67682;-12.81719;-10.00000;-10.00000;-7.91299;
6/9/2017 7:06:48 PM;51;EIS;58:27:20.234;00:08:13.643;6;1;Pan_5pulse_EIS_0dC;3.54831;0.00000;-1.74000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.54689;149.33410;-28.21484;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03594;0.06816;151.97616;-10.69921;-10.00000;-10.00000;-7.93541;
6/9/2017 7:07:27 PM;51;EIS;58:27:59.250;00:08:52.659;6;1;Pan_5pulse_EIS_0dC;3.54831;0.00000;-1.74000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.54811;153.75327;-24.37353;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02441;0.06581;155.67317;-9.00778;-10.00000;-10.00000;-7.92420;
6/9/2017 7:08:19 PM;51;EIS;58:28:51.151;00:09:44.560;6;1;Pan_5pulse_EIS_0dC;3.54831;0.00000;-1.74000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.54891;157.31238;-21.20670;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01976;0.06424;158.73534;-7.67755;-10.00000;-10.00000;-7.93541;
6/9/2017 7:09:27 PM;51;EIS;58:29:59.193;00:10:52.602;6;1;Pan_5pulse_EIS_0dC;3.54895;0.00000;-1.74000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.54898;159.70792;-18.87249;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01287;0.06298;160.81912;-6.73932;-10.00000;-10.00000;-7.93541;
6/9/2017 7:10:58 PM;51;EIS;58:31:29.744;00:12:23.153;6;1;Pan_5pulse_EIS_0dC;3.54960;0.00000;-1.74000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.55033;161.86970;-17.29874;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01218;0.06218;162.79142;-6.09995;-10.00000;-10.00000;-7.93541;
6/9/2017 7:12:59 PM;51;EIS;58:33:30.400;00:14:23.809;6;1;Pan_5pulse_EIS_0dC;3.55024;0.00000;-1.74000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.55086;163.51970;-16.65711;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01050;0.06148;164.36590;-5.81643;-10.00000;-10.00000;-7.93541;
6/9/2017 7:15:38 PM;51;EIS;58:36:10.325;00:17:03.734;6;1;Pan_5pulse_EIS_0dC;3.55088;0.00000;-1.74000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.55192;164.88984;-16.82997;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00773;0.06080;165.74652;-5.82788;-10.00000;-10.00000;-7.93541;
6/9/2017 7:19:11 PM;51;EIS;58:39:43.240;00:20:36.649;6;1;Pan_5pulse_EIS_0dC;3.55153;0.00000;-1.74000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.55296;166.81758;-17.80623;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01216;0.06033;167.76521;-6.09272;-10.00000;-10.00000;-7.91299;
6/9/2017 7:23:55 PM;51;EIS;58:44:26.574;00:25:19.983;6;1;Pan_5pulse_EIS_0dC;3.55281;0.00000;-1.74000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.55398;168.36599;-19.56494;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01049;0.05962;169.49894;-6.62832;-10.00000;-10.00000;-7.72245;
6/9/2017 7:30:12 PM;51;EIS;58:50:43.439;00:31:36.848;6;1;Pan_5pulse_EIS_0dC;3.55410;0.00000;-1.74000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.55531;170.77416;-22.08670;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01580;0.05899;172.19651;-7.36932;-10.00000;-10.00000;-7.91299;
6/9/2017 7:38:34 PM;51;EIS;58:59:05.595;00:39:59.004;6;1;Pan_5pulse_EIS_0dC;3.55539;0.00000;-1.74000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.55679;173.84502;-25.40493;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02038;0.05808;175.69150;-8.31410;-10.00000;-10.00000;-7.91299;
6/9/2017 7:49:44 PM;51;EIS;59:10:15.457;00:51:08.866;6;1;Pan_5pulse_EIS_0dC;3.55667;0.00000;-1.74000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.55818;177.49572;-29.56292;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02456;0.05694;179.94081;-9.45614;-10.00000;-10.00000;-7.92420;
6/9/2017 8:04:35 PM;51;EIS;59:25:06.874;01:06:00.283;6;1;Pan_5pulse_EIS_0dC;3.55796;0.00000;-1.74000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.55972;182.00403;-34.49813;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02943;0.05557;185.24467;-10.73286;-10.00000;-10.00000;-7.71125;
6/9/2017 8:24:22 PM;51;EIS;59:44:53.410;01:25:46.819;6;1;Pan_5pulse_EIS_0dC;3.55989;0.00000;-1.74000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.56107;186.86141;-40.25600;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03115;0.05394;191.14846;-12.15756;-10.00000;-10.00000;-7.71125;
6/9/2017 8:50:46 PM;51;EIS;60:11:17.525;01:52:10.934;6;1;Pan_5pulse_EIS_0dC;3.56053;0.00000;-1.74000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.56243;193.03565;-46.66880;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03916;0.05232;198.59692;-13.59118;-10.00000;-10.00000;-7.92420;
6/9/2017 9:25:55 PM;51;EIS;60:46:26.833;02:27:20.242;6;1;Pan_5pulse_EIS_0dC;3.56182;0.00000;-1.74000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.56352;200.44993;-53.99830;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04556;0.05037;207.59574;-15.07675;-10.00000;-10.00000;-7.92420;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00004
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
6/9/2017 3:38:45 AM;51;EIS;42:59:17.614;00:00:21.289;2;1;Pan_5pulse_EIS_0dC;3.86936;0.00000;-0.58002;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.87085;26.88438;7.53861;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99247;0.35545;27.92133;15.66394;-10.00000;-10.00000;-7.72245;
6/9/2017 3:38:56 AM;51;EIS;42:59:28.113;00:00:31.788;2;1;Pan_5pulse_EIS_0dC;3.86936;0.00000;-0.58002;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.87033;26.67055;5.35011;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97289;0.35766;27.20187;11.34298;-10.00000;-10.00000;-7.72245;
6/9/2017 3:39:06 AM;51;EIS;42:59:38.686;00:00:42.361;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.87180;26.62507;3.35493;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98547;0.36723;26.83561;7.18178;-10.00000;-10.00000;-7.72245;
6/9/2017 3:39:17 AM;51;EIS;42:59:49.244;00:00:52.919;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.87385;26.78061;1.55749;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98547;0.37239;26.82586;3.32841;-10.00000;-10.00000;-7.72245;
6/9/2017 3:39:28 AM;51;EIS;42:59:59.894;00:01:03.569;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.86758;27.10875;0.09519;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01011;0.37261;27.10892;0.20119;-10.00000;-10.00000;-7.72245;
6/9/2017 3:39:38 AM;51;EIS;43:00:10.594;00:01:14.269;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.86927;27.53980;-1.07107;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01643;0.36880;27.56062;-2.22720;-10.00000;-10.00000;-7.72245;
6/9/2017 3:39:49 AM;51;EIS;43:00:21.338;00:01:25.013;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.86746;28.12327;-2.17382;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02323;0.36276;28.20716;-4.41996;-10.00000;-10.00000;-7.72245;
6/9/2017 3:40:00 AM;51;EIS;43:00:32.221;00:01:35.896;2;1;Pan_5pulse_EIS_0dC;3.87001;0.00000;-0.58002;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.87986;28.80397;-3.13690;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02713;0.35450;28.97428;-6.21530;-10.00000;-10.00000;-7.72245;
6/9/2017 3:40:11 AM;51;EIS;43:00:43.195;00:01:46.870;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.87819;29.59206;-4.02885;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03066;0.34511;29.86506;-7.75294;-10.00000;-10.00000;-7.72245;
6/9/2017 3:40:22 AM;51;EIS;43:00:54.367;00:01:58.042;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.87244;30.48809;-4.87104;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03362;0.33478;30.87476;-9.07736;-10.00000;-10.00000;-7.73366;
6/9/2017 3:40:33 AM;51;EIS;43:01:05.725;00:02:09.400;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.87993;31.51947;-5.70466;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03732;0.32384;32.03155;-10.25882;-10.00000;-10.00000;-7.73366;
6/9/2017 3:40:45 AM;51;EIS;43:01:17.427;00:02:21.102;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.87268;32.65419;-6.51256;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03933;0.31214;33.29729;-11.27908;-10.00000;-10.00000;-7.73366;
6/9/2017 3:40:57 AM;51;EIS;43:01:29.599;00:02:33.274;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.87320;33.93629;-7.32460;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04350;0.30057;34.71774;-12.17954;-10.00000;-10.00000;-7.73366;
6/9/2017 3:41:09 AM;51;EIS;43:01:41.154;00:02:44.829;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.87197;35.35375;-8.13624;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04350;0.28787;36.27790;-12.96027;-10.00000;-10.00000;-7.72245;
6/9/2017 3:41:21 AM;51;EIS;43:01:53.099;00:02:56.774;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.86278;36.92404;-8.94674;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04701;0.27558;37.99248;-13.62034;-10.00000;-10.00000;-7.72245;
6/9/2017 3:41:32 AM;51;EIS;43:02:04.558;00:03:08.233;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.87304;38.62857;-9.75551;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04882;0.26325;39.84139;-14.17348;-10.00000;-10.00000;-7.73366;
6/9/2017 3:41:44 AM;51;EIS;43:02:16.302;00:03:19.977;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.88300;40.45070;-10.57337;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04988;0.25111;41.80975;-14.64874;-10.00000;-10.00000;-7.73366;
6/9/2017 3:41:55 AM;51;EIS;43:02:27.673;00:03:31.348;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.87327;42.42525;-11.41430;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05080;0.23918;43.93391;-15.05857;-10.00000;-10.00000;-7.73366;
6/9/2017 3:42:07 AM;51;EIS;43:02:39.364;00:03:43.039;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.87833;44.52728;-12.28558;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05098;0.22753;46.19106;-15.42478;-10.00000;-10.00000;-7.70004;
6/9/2017 3:42:19 AM;51;EIS;43:02:51.359;00:03:55.034;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.88306;46.75869;-13.19242;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05098;0.21638;48.58410;-15.75579;-10.00000;-10.00000;-7.72245;
6/9/2017 3:42:31 AM;51;EIS;43:03:02.873;00:04:06.548;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.87356;49.14573;-14.14884;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05332;0.20596;51.14188;-16.06088;-10.00000;-10.00000;-7.71125;
6/9/2017 3:42:42 AM;51;EIS;43:03:14.719;00:04:18.394;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.87366;51.69781;-15.18586;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05343;0.19551;53.88204;-16.36978;-10.00000;-10.00000;-7.92420;
6/9/2017 3:42:54 AM;51;EIS;43:03:26.140;00:04:29.815;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.87373;54.38762;-16.28781;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05372;0.18560;56.77416;-16.67171;-10.00000;-10.00000;-7.71125;
6/9/2017 3:43:05 AM;51;EIS;43:03:37.833;00:04:41.508;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.88112;57.27219;-17.52124;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05530;0.17620;59.89238;-17.01040;-10.00000;-10.00000;-7.72245;
6/9/2017 3:43:18 AM;51;EIS;43:03:49.940;00:04:53.615;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.87397;60.26749;-18.86530;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05402;0.16690;63.15116;-17.38149;-10.00000;-10.00000;-7.72245;
6/9/2017 3:43:29 AM;51;EIS;43:04:01.542;00:05:05.217;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.88073;63.47176;-20.42212;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05614;0.15840;66.67628;-17.83565;-10.00000;-10.00000;-7.73366;
6/9/2017 3:43:41 AM;51;EIS;43:04:13.560;00:05:17.235;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.87741;66.99788;-22.25831;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05887;0.14999;70.59850;-18.37773;-10.00000;-10.00000;-7.73366;
6/9/2017 3:43:53 AM;51;EIS;43:04:24.877;00:05:28.552;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.86388;70.88352;-24.38600;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06178;0.14164;74.96099;-18.98472;-10.00000;-10.00000;-7.72245;
6/9/2017 3:44:04 AM;51;EIS;43:04:36.772;00:05:40.447;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.86802;75.30761;-26.77792;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06613;0.13339;79.92680;-19.57440;-10.00000;-10.00000;-7.73366;
